scenario,ts_ms,date_utc,live_notes_before,liquidated_today,live_notes_after,stress_day,return_1d,vol_5d_ann,daily_buyback_paid_usdc,daily_unwind_cost_usdc,daily_buffer_usdc,min_event_buffer_usdc,max_event_ltv,cumulative_liquidations,cumulative_buyback_paid_usdc,cumulative_unwind_cost_usdc,cumulative_buffer_usdc
primary_ltv_coupled_book,1640646000000,2021-12-27,2,0,2,False,0.0,0.6429454151716694,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1640732400000,2021-12-28,3,0,3,False,0.0,0.414922557147538,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1640818800000,2021-12-29,4,0,4,False,0.0,0.4120310816964002,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1640905200000,2021-12-30,5,0,5,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1640991600000,2021-12-31,6,0,6,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641078000000,2022-01-01,6,0,6,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641164400000,2022-01-02,5,0,5,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641250800000,2022-01-03,6,0,6,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641337200000,2022-01-04,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641423600000,2022-01-05,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641510000000,2022-01-06,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641596400000,2022-01-07,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641682800000,2022-01-08,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641769200000,2022-01-09,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641855600000,2022-01-10,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1641942000000,2022-01-11,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642028400000,2022-01-12,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642114800000,2022-01-13,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642201200000,2022-01-14,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642287600000,2022-01-15,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642374000000,2022-01-16,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642460400000,2022-01-17,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642546800000,2022-01-18,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642633200000,2022-01-19,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642719600000,2022-01-20,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642806000000,2022-01-21,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642892400000,2022-01-22,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1642978800000,2022-01-23,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643065200000,2022-01-24,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643151600000,2022-01-25,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643238000000,2022-01-26,14,0,14,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643324400000,2022-01-27,15,0,15,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643410800000,2022-01-28,15,0,15,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643497200000,2022-01-29,14,0,14,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643583600000,2022-01-30,14,0,14,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643670000000,2022-01-31,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643756400000,2022-02-01,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643842800000,2022-02-02,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1643929200000,2022-02-03,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644015600000,2022-02-04,5,0,5,False,0.10661295077134714,0.643260169821257,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644102000000,2022-02-05,2,0,2,False,0.010033741786538819,0.6304069142147728,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644188400000,2022-02-06,0,0,0,True,-0.10531868131868127,1.07072624211876,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644274800000,2022-02-07,1,0,1,True,0.0,1.07072624211876,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644361200000,2022-02-08,2,0,2,True,0.0,1.07072624211876,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644447600000,2022-02-09,3,0,3,False,0.0,0.7251063483683293,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644534000000,2022-02-10,4,0,4,False,0.0,0.7066549408171664,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644620400000,2022-02-11,5,0,5,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644706800000,2022-02-12,6,0,6,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644793200000,2022-02-13,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644879600000,2022-02-14,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1644966000000,2022-02-15,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645052400000,2022-02-16,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645138800000,2022-02-17,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645225200000,2022-02-18,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645311600000,2022-02-19,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645398000000,2022-02-20,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645484400000,2022-02-21,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645570800000,2022-02-22,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645657200000,2022-02-23,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645743600000,2022-02-24,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645830000000,2022-02-25,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1645916400000,2022-02-26,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646002800000,2022-02-27,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646089200000,2022-02-28,6,0,6,False,0.16407801004320932,0.9647215662875284,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646175600000,2022-03-01,3,0,3,True,-0.1409510433386839,1.5253587286768497,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646262000000,2022-03-02,4,0,4,True,0.0,1.5253587286768497,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646348400000,2022-03-03,3,0,3,True,0.0,1.5253587286768497,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646434800000,2022-03-04,3,0,3,True,0.0,1.5253587286768497,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646521200000,2022-03-05,4,0,4,False,0.0,0.9647215662875284,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646607600000,2022-03-06,5,0,5,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646694000000,2022-03-07,6,0,6,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646780400000,2022-03-08,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646866800000,2022-03-09,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1646953200000,2022-03-10,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647039600000,2022-03-11,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647126000000,2022-03-12,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647212400000,2022-03-13,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647298800000,2022-03-14,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647385200000,2022-03-15,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647471600000,2022-03-16,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647558000000,2022-03-17,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647644400000,2022-03-18,6,0,6,False,0.02277904328018221,0.14301963031239537,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647730800000,2022-03-19,2,0,2,False,0.027951002227171617,0.19641493534957108,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647817200000,2022-03-20,1,0,1,False,-0.048857111905535766,0.4362677600893223,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647903600000,2022-03-21,2,0,2,False,0.0,0.4362677600893223,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1647990000000,2022-03-22,2,0,2,False,0.020769838582232802,0.4553773604840557,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648076400000,2022-03-23,2,0,2,False,0.04931991595709384,0.5304509794161605,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648162800000,2022-03-24,1,0,1,True,-0.06639266519127407,0.6907565460308237,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648249200000,2022-03-25,1,0,1,False,0.0,0.6131700020721128,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648335600000,2022-03-26,2,0,2,False,0.0,0.6131700020721128,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648422000000,2022-03-27,2,0,2,False,0.05219699203774697,0.6898450497812411,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648508400000,2022-03-28,1,0,1,False,-0.04960762331838564,0.6717487021674204,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648594800000,2022-03-29,2,0,2,False,0.05550827423167859,0.615323384620001,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648681200000,2022-03-30,0,0,0,True,-0.0525891417308727,0.7450698426932091,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648767600000,2022-03-31,1,0,1,False,0.0,0.7450698426932091,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648854000000,2022-04-01,1,0,1,False,0.0,0.631314367828757,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1648940400000,2022-04-02,1,0,1,False,0.0,0.542380866843386,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649026800000,2022-04-03,2,0,2,False,0.03328553098347031,0.44335118674417523,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649113200000,2022-04-04,2,0,2,False,-0.03221329437545639,0.32874274754121613,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649199600000,2022-04-05,3,0,3,False,0.0,0.32874274754121613,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649286000000,2022-04-06,4,0,4,False,0.0,0.32874274754121613,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649372400000,2022-04-07,5,0,5,False,0.0,0.32874274754121613,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649458800000,2022-04-08,6,0,6,False,0.0,0.20791516929839216,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649545200000,2022-04-09,7,0,7,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649631600000,2022-04-10,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649718000000,2022-04-11,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649804400000,2022-04-12,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649890800000,2022-04-13,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1649977200000,2022-04-14,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650063600000,2022-04-15,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650150000000,2022-04-16,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650236400000,2022-04-17,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650322800000,2022-04-18,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650409200000,2022-04-19,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650495600000,2022-04-20,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650582000000,2022-04-21,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650668400000,2022-04-22,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650754800000,2022-04-23,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650841200000,2022-04-24,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1650927600000,2022-04-25,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651014000000,2022-04-26,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651100400000,2022-04-27,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651186800000,2022-04-28,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651273200000,2022-04-29,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651359600000,2022-04-30,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651446000000,2022-05-01,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651532400000,2022-05-02,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651618800000,2022-05-03,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651705200000,2022-05-04,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651791600000,2022-05-05,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651878000000,2022-05-06,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1651964400000,2022-05-07,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652050800000,2022-05-08,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652137200000,2022-05-09,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652223600000,2022-05-10,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652310000000,2022-05-11,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652396400000,2022-05-12,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652482800000,2022-05-13,13,0,13,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652569200000,2022-05-14,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652655600000,2022-05-15,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652742000000,2022-05-16,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652828400000,2022-05-17,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1652914800000,2022-05-18,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653001200000,2022-05-19,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653087600000,2022-05-20,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653174000000,2022-05-21,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653260400000,2022-05-22,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653346800000,2022-05-23,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653433200000,2022-05-24,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653519600000,2022-05-25,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653606000000,2022-05-26,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653692400000,2022-05-27,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653778800000,2022-05-28,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653865200000,2022-05-29,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1653951600000,2022-05-30,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654038000000,2022-05-31,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654124400000,2022-06-01,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654210800000,2022-06-02,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654297200000,2022-06-03,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654383600000,2022-06-04,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654470000000,2022-06-05,12,0,12,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654556400000,2022-06-06,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654642800000,2022-06-07,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654729200000,2022-06-08,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654815600000,2022-06-09,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654902000000,2022-06-10,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1654988400000,2022-06-11,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1655074800000,2022-06-12,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1655161200000,2022-06-13,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1655247600000,2022-06-14,11,0,11,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1655334000000,2022-06-15,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1655420400000,2022-06-16,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1655506800000,2022-06-17,10,0,10,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1655593200000,2022-06-18,8,0,8,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1655679600000,2022-06-19,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
primary_ltv_coupled_book,1655766000000,2022-06-20,9,0,9,False,0.0,0.0,0,0,0,,,1,492.4084899785671,0.6111639700148932,99.3888360299851
